pfam_acc	evalue
zzz	PF03451.15	1
zzz	PF17312.3	1
zzz	PF02602.16	1
zzz	PF00509.19	1
zzz	PF03996.16	1
zzz	PF02710.15	1
zzz	PF08720.11	1
zzz	PF11545.9	1
zzz	PF01814.24	1
zzz	PF01126.21	1
zzz	PF06969.17	1
zzz	PF03723.15	1
zzz	PF00372.20	1
zzz	PF03722.15	1
zzz	PF00353.20	1
zzz	PF12563.9	1
zzz	PF00045.20	1
zzz	PF10636.10	1
zzz	PF05171.13	1
zzz	PF04375.15	1
zzz	PF07219.14	1
zzz	PF12623.8	1
zzz	PF18441.2	1
zzz	PF07940.14	1
zzz	PF16889.6	1
zzz	PF00906.21	1
zzz	PF06446.13	1
zzz	PF18675.2	1
zzz	PF05168.15	1
zzz	PF18867.2	1
zzz	PF18732.2	1
zzz	PF18734.2	1
zzz	PF18728.2	1
zzz	PF18739.2	1
zzz	PF18730.2	1
zzz	PF18738.2	1
zzz	PF18733.2	1
zzz	PF18737.2	1
zzz	PF18870.2	1
zzz	PF18735.2	1
zzz	PF18869.2	1
zzz	PF18725.2	1
zzz	PF18726.2	1
zzz	PF18729.2	1
zzz	PF18731.2	1
zzz	PF18871.2	1
zzz	PF07307.12	1
zzz	PF09272.11	1
zzz	PF07052.12	1
zzz	PF08290.12	1
zzz	PF09241.11	1
zzz	PF04793.13	1
zzz	PF05109.14	1
zzz	PF05812.13	1
zzz	PF04633.13	1
zzz	PF04682.13	1
zzz	PF06112.12	1
zzz	PF04929.13	1
zzz	PF01673.19	1
zzz	PF02480.17	1
zzz	PF01688.18	1
zzz	PF17488.3	1
zzz	PF01528.17	1
zzz	PF01537.18	1
zzz	PF02489.17	1
zzz	PF05955.12	1
zzz	PF02689.15	1
zzz	PF05774.12	1
zzz	PF03324.15	1
zzz	PF03585.15	1
zzz	PF03584.16	1
zzz	PF07340.12	1
zzz	PF03361.15	1
zzz	PF02479.17	1
zzz	PF06307.13	1
zzz	PF06126.12	1
zzz	PF05297.12	1
zzz	PF07415.12	1
zzz	PF03363.14	1
zzz	PF03122.15	1
zzz	PF04797.14	1
zzz	PF02399.16	1
zzz	PF03325.14	1
zzz	PF04846.14	1
zzz	PF04637.13	1
zzz	PF03326.14	1
zzz	PF04843.13	1
zzz	PF00693.19	1
zzz	PF08465.11	1
zzz	PF05613.12	1
zzz	PF07402.12	1
zzz	PF04523.14	1
zzz	PF04541.14	1
zzz	PF04533.14	1
zzz	PF05467.12	1
zzz	PF05999.12	1
zzz	PF06501.12	1
zzz	PF04529.13	1
zzz	PF05259.12	1
zzz	PF03580.15	1
zzz	PF03044.15	1
zzz	PF04559.13	1
zzz	PF04544.13	1
zzz	PF03252.14	1
zzz	PF01646.17	1
zzz	PF01499.17	1
zzz	PF03369.14	1
zzz	PF02718.15	1
zzz	PF06070.12	1
zzz	PF03581.14	1
zzz	PF04496.13	1
zzz	PF03586.14	1
zzz	PF03970.14	1
zzz	PF07413.12	1
zzz	PF03277.14	1
zzz	PF02282.17	1
zzz	PF05072.14	1
zzz	PF03387.15	1
zzz	PF03362.14	1
zzz	PF03117.15	1
zzz	PF04823.13	1
zzz	PF05702.12	1
zzz	PF04540.14	1
zzz	PF03121.16	1
zzz	PF04537.13	1
zzz	PF04534.13	1
zzz	PF01763.17	1
zzz	PF05459.13	1
zzz	PF01677.17	1
zzz	PF03554.14	1
zzz	PF07982.13	1
zzz	PF03049.15	1
zzz	PF05784.12	1
zzz	PF03043.15	1
zzz	PF03048.15	1
zzz	PF03038.15	1
zzz	PF05363.13	1
zzz	PF06072.12	1
zzz	PF01802.18	1
zzz	PF03327.15	1
zzz	PF14409.7	1
zzz	PF13804.7	1
zzz	PF15695.6	1
zzz	PF06985.12	1
zzz	PF07217.12	1
zzz	PF17108.6	1
zzz	PF11558.9	1
zzz	PF18460.2	1
zzz	PF02444.17	1
zzz	PF00132.25	1
zzz	PF14602.7	1
zzz	PF18776.2	1
zzz	PF15313.7	1
zzz	PF00349.22	1
zzz	PF03727.17	1
zzz	PF03559.15	1
zzz	PF02455.17	1
zzz	PF05345.13	1
zzz	PF12221.9	1
zzz	PF17209.4	1
zzz	PF18287.2	1
zzz	PF15666.6	1
zzz	PF06050.14	1
zzz	PF14702.7	1
zzz	PF14699.7	1
zzz	PF04209.14	1
zzz	PF03129.21	1
zzz	PF12745.8	1
zzz	PF03578.16	1
zzz	PF05321.12	1
zzz	PF00633.24	1
zzz	PF00730.26	1
zzz	PF12826.8	1
zzz	PF12836.8	1
zzz	PF14490.7	1
zzz	PF14520.7	1
zzz	PF14579.7	1
zzz	PF14635.7	1
zzz	PF14716.7	1
zzz	PF17674.2	1
zzz	PF16852.6	1
zzz	PF17087.6	1
zzz	PF03753.14	1
zzz	PF01085.19	1
zzz	PF03486.15	1
zzz	PF15403.7	1
zzz	PF07927.13	1
zzz	PF05534.13	1
zzz	PF15970.6	1
zzz	PF15919.6	1
zzz	PF12722.8	1
zzz	PF11413.9	1
zzz	PF08778.11	1
zzz	PF05015.14	1
zzz	PF09907.10	1
zzz	PF05636.12	1
zzz	PF16581.6	1
zzz	PF04588.14	1
zzz	PF15220.7	1
zzz	PF08732.11	1
zzz	PF02760.16	1
zzz	PF01079.21	1
zzz	PF13403.7	1
zzz	PF16515.6	1
zzz	PF07804.13	1
zzz	PF01355.18	1
zzz	PF18253.2	1
zzz	PF07569.12	1
zzz	PF08797.12	1
zzz	PF09453.11	1
zzz	PF00713.18	1
zzz	PF01634.19	1
zzz	PF08029.12	1
zzz	PF00512.26	1
zzz	PF07568.13	1
zzz	PF07730.14	1
zzz	PF16926.6	1
zzz	PF16927.6	1
zzz	PF09385.11	1
zzz	PF18698.2	1
zzz	PF00815.21	1
zzz	PF00125.25	1
zzz	PF16211.6	1
zzz	PF00816.22	1
zzz	PF00850.20	1
zzz	PF10529.10	1
zzz	PF02098.17	1
zzz	PF00977.22	1
zzz	PF06580.14	1
zzz	PF08047.12	1
zzz	PF18275.2	1
zzz	PF00300.23	1
zzz	PF00328.23	1
zzz	PF01230.24	1
zzz	PF18268.2	1
zzz	PF01870.19	1
zzz	PF12347.9	1
zzz	PF12346.9	1
zzz	PF02110.16	1
zzz	PF04883.13	1
zzz	PF18415.2	1
zzz	PF16750.6	1
zzz	PF00010.27	1
zzz	PF02794.17	1
zzz	PF00529.21	1
zzz	PF12700.8	1
zzz	PF13437.7	1
zzz	PF16576.6	1
zzz	PF16572.6	1
zzz	PF06109.14	1
zzz	PF03006.21	1
zzz	PF10115.10	1
zzz	PF00403.27	1
zzz	PF03201.17	1
zzz	PF00368.19	1
zzz	PF01101.19	1
zzz	PF00682.20	1
zzz	PF00505.20	1
zzz	PF09011.11	1
zzz	PF14887.7	1
zzz	PF08540.11	1
zzz	PF01154.18	1
zzz	PF15908.6	1
zzz	PF15905.6	1
zzz	PF14064.7	1
zzz	PF18071.2	1
zzz	PF18254.2	1
zzz	PF00423.20	1
zzz	PF04813.13	1
zzz	PF04812.14	1
zzz	PF04814.14	1
zzz	PF09354.11	1
zzz	PF01844.24	1
zzz	PF16784.6	1
zzz	PF13391.7	1
zzz	PF13392.7	1
zzz	PF13395.7	1
zzz	PF14279.7	1
zzz	PF18780.2	1
zzz	PF12196.9	1
zzz	PF07700.16	1
zzz	PF07701.15	1
zzz	PF11627.9	1
zzz	PF11532.9	1
zzz	PF18360.2	1
zzz	PF14515.7	1
zzz	PF12163.9	1
zzz	PF17943.2	1
zzz	PF10748.10	1
zzz	PF16678.6	1
zzz	PF01848.17	1
zzz	PF13272.7	1
zzz	PF16936.6	1
zzz	PF10960.9	1
zzz	PF05102.13	1
zzz	PF04688.14	1
zzz	PF16935.6	1
zzz	PF05920.12	1
zzz	PF00046.30	1
zzz	PF11569.9	1
zzz	PF00742.20	1
zzz	PF05204.15	1
zzz	PF05203.17	1
zzz	PF05622.13	1
zzz	PF19047.1	1
zzz	PF17914.2	1
zzz	PF08888.12	1
zzz	PF15457.7	1
zzz	PF02301.19	1
zzz	PF00103.21	1
zzz	PF00123.21	1
zzz	PF00159.19	1
zzz	PF00220.18	1
zzz	PF00184.18	1
zzz	PF00236.19	1
zzz	PF00104.31	1
zzz	PF10116.10	1
zzz	PF04617.14	1
zzz	PF12284.9	1
zzz	PF18618.2	1
zzz	PF18472.2	1
zzz	PF03241.14	1
zzz	PF11794.9	1
zzz	PF09483.11	1
zzz	PF03328.15	1
zzz	PF05044.13	1
zzz	PF13694.7	1
zzz	PF14925.7	1
zzz	PF13323.7	1
zzz	PF15226.7	1
zzz	PF18524.2	1
zzz	PF04982.14	1
zzz	PF01288.21	1
zzz	PF07456.12	1
zzz	PF07475.13	1
zzz	PF02603.17	1
zzz	PF14763.7	1
zzz	PF14762.7	1
zzz	PF14761.7	1
zzz	PF15702.6	1
zzz	PF01627.24	1
zzz	PF10090.10	1
zzz	PF16960.6	1
zzz	PF01856.18	1
zzz	PF02521.15	1
zzz	PF02185.17	1
zzz	PF01628.22	1
zzz	PF03444.16	1
zzz	PF15758.6	1
zzz	PF00570.24	1
zzz	PF16954.6	1
zzz	PF16815.6	1
zzz	PF02793.23	1
zzz	PF09589.11	1
zzz	PF09613.11	1
zzz	PF09487.11	1
zzz	PF09502.11	1
zzz	PF09486.11	1
zzz	PF08482.11	1
zzz	PF06188.13	1
zzz	PF06266.13	1
zzz	PF07201.12	1
zzz	PF12210.9	1
zzz	PF13933.7	1
zzz	PF05514.12	1
zzz	PF07014.13	1
zzz	PF07231.13	1
zzz	PF02218.16	1
zzz	PF07529.14	1
zzz	PF12456.9	1
zzz	PF12296.9	1
zzz	PF06825.13	1
zzz	PF18256.2	1
zzz	PF07743.14	1
zzz	PF15244.7	1
zzz	PF12161.9	1
zzz	PF04313.15	1
zzz	PF13588.7	1
zzz	PF00447.18	1
zzz	PF14603.7	1
zzz	PF06350.13	1
zzz	PF18794.2	1
zzz	PF18795.2	1
zzz	PF12062.9	1
zzz	PF00011.22	1
zzz	PF01430.20	1
zzz	PF00012.21	1
zzz	PF00183.19	1
zzz	PF04119.13	1
zzz	PF03172.14	1
zzz	PF12149.9	1
zzz	PF04213.14	1
zzz	PF11534.9	1
zzz	PF00126.28	1
zzz	PF04967.13	1
zzz	PF08279.13	1
zzz	PF08461.11	1
zzz	PF11972.9	1
zzz	PF12324.9	1
zzz	PF12645.8	1
zzz	PF12728.8	1
zzz	PF12833.8	1
zzz	PF12844.8	1
zzz	PF12840.8	1
zzz	PF13276.7	1
zzz	PF13309.7	1
zzz	PF13384.7	1
zzz	PF13412.7	1
zzz	PF13413.7	1
zzz	PF13443.7	1
zzz	PF13463.7	1
zzz	PF13518.7	1
zzz	PF13551.7	1
zzz	PF01381.23	1
zzz	PF13556.7	1
zzz	PF13560.7	1
zzz	PF13565.7	1
zzz	PF13592.7	1
zzz	PF13601.7	1
zzz	PF13693.7	1
zzz	PF13730.7	1
zzz	PF13744.7	1
zzz	PF13936.7	1
zzz	PF14090.7	1
zzz	PF14493.7	1
zzz	PF14502.7	1
zzz	PF06224.13	1
zzz	PF09904.10	1
zzz	PF14641.7	1
zzz	PF14947.7	1
zzz	PF15977.6	1
zzz	PF16221.6	1
zzz	PF17906.2	1
zzz	PF18010.2	1
zzz	PF01022.21	1
zzz	PF18024.2	1
zzz	PF18558.2	1
zzz	PF18576.2	1
zzz	PF18606.2	1
zzz	PF18607.2	1
zzz	PF18622.2	1
zzz	PF18662.2	1
zzz	PF18679.2	1
zzz	PF01418.18	1
zzz	PF02796.16	1
zzz	PF02954.20	1
zzz	PF08221.12	1
zzz	PF18107.2	1
zzz	PF00165.24	1
zzz	PF13404.7	1
zzz	PF08222.12	1
zzz	PF13545.7	1
zzz	PF08220.13	1
zzz	PF09339.11	1
zzz	PF08280.12	1
zzz	PF17007.6	1
zzz	PF12323.9	1
zzz	PF19187.1	1
zzz	PF17762.2	1
zzz	PF05225.17	1
zzz	PF18580.2	1
zzz	PF01527.21	1
zzz	PF13022.7	1
zzz	PF13613.7	1
zzz	PF12759.8	1
zzz	PF01710.17	1
zzz	PF13542.7	1
zzz	PF02316.17	1
zzz	PF09039.12	1
zzz	PF11427.9	1
zzz	PF01498.19	1
zzz	PF03221.17	1
zzz	PF02650.15	1
zzz	PF17909.2	1
zzz	PF09612.11	1
zzz	PF04204.17	1
zzz	PF18174.2	1
zzz	PF18175.2	1
zzz	PF14908.7	1
zzz	PF18289.2	1
zzz	PF14848.7	1
zzz	PF18291.2	1
zzz	PF15040.7	1
zzz	PF05393.12	1
zzz	PF08729.11	1
zzz	PF04955.13	1
zzz	PF13795.7	1
zzz	PF01455.19	1
zzz	PF04809.14	1
zzz	PF04005.13	1
zzz	PF05962.12	1
zzz	PF09021.12	1
zzz	PF11160.9	1
zzz	PF09749.10	1
zzz	PF17086.6	1
zzz	PF07536.15	1
zzz	PF01638.18	1
zzz	PF13787.7	1
zzz	PF07586.12	1
zzz	PF07449.12	1
zzz	PF07212.12	1
zzz	PF11046.9	1
zzz	PF09790.10	1
zzz	PF07450.12	1
zzz	PF01750.19	1
zzz	PF01968.19	1
zzz	PF02538.15	1
zzz	PF05378.14	1
zzz	PF18128.2	1
zzz	PF18133.2	1
zzz	PF17213.4	1
zzz	PF00702.27	1
zzz	PF07486.13	1
zzz	PF08282.13	1
zzz	PF12146.9	1
zzz	PF13344.7	1
zzz	PF13242.7	1
zzz	PF01185.19	1
zzz	PF06766.12	1
zzz	PF14547.7	1
zzz	PF06462.13	1
zzz	PF15311.7	1
zzz	PF01155.20	1
zzz	PF01924.17	1
zzz	PF17788.2	1
zzz	PF11765.9	1
zzz	PF19026.1	1
zzz	PF09509.11	1
zzz	PF02494.17	1
zzz	PF15789.6	1
zzz	PF18582.2	1
zzz	PF12282.9	1
zzz	PF09458.11	1
zzz	PF03030.17	1
zzz	PF18372.2	1
zzz	PF07679.17	1
zzz	PF06776.13	1
zzz	PF04568.13	1
zzz	PF11924.9	1
zzz	PF01749.21	1
zzz	PF10416.10	1
zzz	PF03810.20	1
zzz	PF11422.9	1
zzz	PF01485.22	1
zzz	PF13956.7	1
zzz	PF03617.14	1
zzz	PF03622.14	1
zzz	PF03620.14	1
zzz	PF04629.15	1
zzz	PF03921.15	1
zzz	PF10480.10	1
zzz	PF06384.12	1
zzz	PF08426.11	1
zzz	PF05315.12	1
zzz	PF05862.12	1
zzz	PF11999.9	1
zzz	PF00818.18	1
zzz	PF00463.22	1
zzz	PF01614.19	1
zzz	PF06761.13	1
zzz	PF14331.7	1
zzz	PF06744.13	1
zzz	PF04140.15	1
zzz	PF18543.2	1
zzz	PF08858.11	1
zzz	PF03971.15	1
zzz	PF01231.19	1
zzz	PF05760.13	1
zzz	PF17335.3	1
zzz	PF11987.9	1
zzz	PF01008.18	1
zzz	PF08364.12	1
zzz	PF04760.16	1
zzz	PF00707.23	1
zzz	PF05198.17	1
zzz	PF01652.19	1
zzz	PF06140.14	1
zzz	PF00714.18	1
zzz	PF07140.12	1
zzz	PF07334.14	1
zzz	PF14754.7	1
zzz	PF05004.14	1
zzz	PF04836.13	1
zzz	PF16718.6	1
zzz	PF14931.7	1
zzz	PF15305.7	1
zzz	PF12317.9	1
zzz	PF10498.10	1
zzz	PF18383.2	1
zzz	PF00047.26	1
zzz	PF07095.12	1
zzz	PF08365.12	1
zzz	PF00219.19	1
zzz	PF14653.7	1
zzz	PF17517.3	1
zzz	PF01378.18	1
zzz	PF11550.9	1
zzz	PF00475.19	1
zzz	PF00218.22	1
zzz	PF09597.11	1
zzz	PF13895.7	1
zzz	PF13927.7	1
zzz	PF16680.6	1
zzz	PF16681.6	1
zzz	PF18452.2	1
zzz	PF19081.1	1
zzz	PF17736.2	1
zzz	PF17737.2	1
zzz	PF18368.2	1
zzz	PF15097.7	1
zzz	PF17753.2	1
zzz	PF10430.10	1
zzz	PF16174.6	1
zzz	PF16530.6	1
zzz	PF15771.6	1
zzz	PF05049.14	1
zzz	PF18397.2	1
zzz	PF04762.13	1
zzz	PF12179.9	1
zzz	PF00340.20	1
zzz	PF00726.18	1
zzz	PF07400.12	1
zzz	PF03039.15	1
zzz	PF10420.10	1
zzz	PF03487.14	1
zzz	PF18001.2	1
zzz	PF02372.16	1
zzz	PF06083.12	1
zzz	PF16742.6	1
zzz	PF16556.6	1
zzz	PF16578.6	1
zzz	PF15037.7	1
zzz	PF02394.17	1
zzz	PF00715.18	1
zzz	PF14565.7	1
zzz	PF16649.6	1
zzz	PF15177.7	1
zzz	PF18707.2	1
zzz	PF15874.6	1
zzz	PF02059.16	1
zzz	PF15209.7	1
zzz	PF15225.7	1
zzz	PF15095.7	1
zzz	PF15036.7	1
zzz	PF18611.2	1
zzz	PF00727.19	1
zzz	PF09238.11	1
zzz	PF18258.2	1
zzz	PF02025.16	1
zzz	PF00489.18	1
zzz	PF09240.11	1
zzz	PF01415.17	1
zzz	PF00048.21	1
zzz	PF01787.17	1
zzz	PF15711.6	1
zzz	PF10311.10	1
zzz	PF08049.12	1
zzz	PF01450.20	1
zzz	PF00920.22	1
zzz	PF08046.12	1
zzz	PF07991.13	1
zzz	PF09779.10	1
zzz	PF12314.9	1
zzz	PF08397.12	1
zzz	PF05046.15	1
zzz	PF12257.9	1
zzz	PF15655.7	1
zzz	PF15631.7	1
zzz	PF14430.7	1
zzz	PF15588.7	1
zzz	PF15560.7	1
zzz	PF15561.7	1
zzz	PF15562.7	1
zzz	PF15563.7	1
zzz	PF14426.7	1
zzz	PF15589.7	1
zzz	PF15564.7	1
zzz	PF15428.7	1
zzz	PF15590.7	1
zzz	PF14425.7	1
zzz	PF15565.7	1
zzz	PF15591.7	1
zzz	PF15566.7	1
zzz	PF15567.7	1
zzz	PF15568.7	1
zzz	PF15569.7	1
zzz	PF15592.7	1
zzz	PF15593.7	1
zzz	PF15570.7	1
zzz	PF15571.7	1
zzz	PF15572.7	1
zzz	PF15573.7	1
zzz	PF15574.7	1
zzz	PF15575.7	1
zzz	PF14423.7	1
zzz	PF15594.7	1
zzz	PF15595.7	1
zzz	PF15579.7	1
zzz	PF15580.7	1
zzz	PF15596.7	1
zzz	PF15581.7	1
zzz	PF15597.7	1
zzz	PF14434.7	1
zzz	PF15598.7	1
zzz	PF15599.7	1
zzz	PF15600.7	1
zzz	PF15582.7	1
zzz	PF15583.7	1
zzz	PF15585.7	1
zzz	PF15601.7	1
zzz	PF15602.7	1
zzz	PF15584.7	1
zzz	PF15603.7	1
zzz	PF15660.7	1
zzz	PF15586.7	1
zzz	PF15587.7	1
zzz	PF11480.9	1
zzz	PF14373.7	1
zzz	PF10688.10	1
zzz	PF18591.2	1
zzz	PF18590.2	1
zzz	PF18642.2	1
zzz	PF06812.13	1
zzz	PF18650.2	1
zzz	PF00478.26	1
zzz	PF07024.14	1
zzz	PF18773.2	1
zzz	PF18786.2	1
zzz	PF18806.2	1
zzz	PF18808.2	1
zzz	PF18816.2	1
zzz	PF18829.2	1
zzz	PF07826.12	1
zzz	PF00817.21	1
zzz	PF11799.9	1
zzz	PF11798.9	1
zzz	PF15761.6	1
zzz	PF15018.7	1
zzz	PF15142.7	1
zzz	PF17628.3	1
zzz	PF17627.3	1
zzz	PF03941.16	1
zzz	PF12178.9	1
zzz	PF17626.3	1
zzz	PF02387.16	1
zzz	PF04227.13	1
zzz	PF12998.8	1
zzz	PF02974.15	1
zzz	PF11417.9	1
zzz	PF12559.9	1
zzz	PF10465.10	1
zzz	PF08246.13	1
zzz	PF10466.10	1
zzz	PF03995.14	1
zzz	PF09394.11	1
zzz	PF10467.10	1
zzz	PF11714.9	1
zzz	PF16850.6	1
zzz	PF11405.9	1
zzz	PF10468.10	1
zzz	PF13734.7	1
zzz	PF12628.8	1
zzz	PF11720.9	1
zzz	PF05922.17	1
zzz	PF11555.9	1
zzz	PF04179.13	1
zzz	PF16928.6	1
zzz	PF18981.1	1
zzz	PF12782.8	1
zzz	PF00876.19	1
zzz	PF14612.7	1
zzz	PF08193.12	1
zzz	PF01658.18	1
zzz	PF00459.26	1
zzz	PF11726.9	1
zzz	PF12634.8	1
zzz	PF18823.2	1
zzz	PF16776.6	1
zzz	PF05770.12	1
zzz	PF17927.2	1
zzz	PF08709.12	1
zzz	PF16748.6	1
zzz	PF07281.13	1
zzz	PF00049.19	1
zzz	PF17870.2	1
zzz	PF06757.14	1
zzz	PF03488.15	1
zzz	PF06090.13	1
zzz	PF16617.6	1
zzz	PF12835.8	1
zzz	PF02920.16	1
zzz	PF17921.2	1
zzz	PF02022.20	1
zzz	PF00357.21	1
zzz	PF08441.13	1
zzz	PF00362.19	1
zzz	PF08725.12	1
zzz	PF07965.13	1
zzz	PF14890.7	1
zzz	PF09294.11	1
zzz	PF00143.20	1
zzz	PF12354.9	1
zzz	PF09529.11	1
zzz	PF07979.12	1
zzz	PF01348.22	1
zzz	PF14750.7	1
zzz	PF10189.10	1
zzz	PF14838.7	1
zzz	PF14837.7	1
zzz	PF19031.1	1
zzz	PF19032.1	1
zzz	PF19033.1	1
zzz	PF15300.7	1
zzz	PF18785.2	1
zzz	PF09134.11	1
zzz	PF03519.15	1
zzz	PF05689.12	1
zzz	PF04741.13	1
zzz	PF00904.18	1
zzz	PF06994.12	1
zzz	PF10583.10	1
zzz	PF00552.22	1
zzz	PF00520.32	1
zzz	PF07885.17	1
zzz	PF08412.11	1
zzz	PF03278.14	1
zzz	PF09599.11	1
zzz	PF05925.13	1
zzz	PF06415.14	1
zzz	PF12333.9	1
zzz	PF11634.9	1
zzz	PF03770.17	1
zzz	PF04979.15	1
zzz	PF01715.18	1
zzz	PF01745.17	1
zzz	PF18203.2	1
zzz	PF18783.2	1
zzz	PF02121.19	1
zzz	PF00612.28	1
zzz	PF15157.7	1
zzz	PF16453.6	1
zzz	PF12185.9	1
zzz	PF06135.13	1
zzz	PF00605.18	1
zzz	PF11261.9	1
zzz	PF10401.10	1
zzz	PF01007.21	1
zzz	PF17655.2	1
zzz	PF08466.11	1
zzz	PF18673.2	1
zzz	PF04120.13	1
zzz	PF04362.15	1
zzz	PF10634.10	1
zzz	PF02174.18	1
zzz	PF06215.12	1
zzz	PF16625.6	1
zzz	PF11727.9	1
zzz	PF10281.10	1
zzz	PF02060.16	1
zzz	PF06437.12	1
zzz	PF00857.21	1
zzz	PF00180.21	1
zzz	PF18161.2	1
zzz	PF18045.2	1
zzz	PF04279.16	1
zzz	PF01128.20	1
zzz	PF18706.2	1
zzz	PF03398.15	1
zzz	PF01695.18	1
zzz	PF06246.13	1
zzz	PF02189.16	1
zzz	PF10538.10	1
zzz	PF15907.6	1
zzz	PF06668.13	1
zzz	PF04183.13	1
zzz	PF01156.20	1
zzz	PF08816.12	1
zzz	PF08574.11	1
zzz	PF15005.7	1
zzz	PF16706.6	1
zzz	PF01608.18	1
zzz	PF01398.22	1
zzz	PF01419.18	1
zzz	PF07086.13	1
zzz	PF14804.7	1
zzz	PF17887.2	1
zzz	PF16034.6	1
zzz	PF05571.13	1
zzz	PF09425.11	1
zzz	PF15351.7	1
zzz	PF06585.12	1
zzz	PF17811.2	1
zzz	PF15261.7	1
zzz	PF16471.6	1
zzz	PF15038.7	1
zzz	PF14901.7	1
zzz	PF16668.6	1
zzz	PF02373.23	1
zzz	PF02375.18	1
zzz	PF15871.6	1
zzz	PF09744.10	1
zzz	PF02099.18	1
zzz	PF15392.7	1
zzz	PF15312.7	1
zzz	PF05439.13	1
zzz	PF03957.14	1
zzz	PF17054.6	1
zzz	PF01486.18	1
zzz	PF09080.11	1
zzz	PF02960.15	1
zzz	PF15352.7	1
zzz	PF02149.20	1
zzz	PF15354.7	1
zzz	PF07688.13	1
zzz	PF07689.13	1
zzz	PF05804.13	1
zzz	PF08810.11	1
zzz	PF07693.15	1
zzz	PF15222.7	1
zzz	PF08580.11	1
zzz	PF10541.10	1
zzz	PF14662.7	1
zzz	PF16197.6	1
zzz	PF13925.7	1
zzz	PF00050.22	1
zzz	PF07648.16	1
zzz	PF18434.2	1
zzz	PF14089.7	1
zzz	PF12309.9	1
zzz	PF16944.6	1
zzz	PF09303.11	1
zzz	PF16642.6	1
zzz	PF11956.9	1
zzz	PF03520.15	1
zzz	PF17818.2	1
zzz	PF06178.14	1
zzz	PF07071.12	1
zzz	PF03812.14	1
zzz	PF06293.15	1
zzz	PF11004.9	1
zzz	PF03814.16	1
zzz	PF02669.16	1
zzz	PF02702.18	1
zzz	PF04962.13	1
zzz	PF18758.2	1
zzz	PF08552.12	1
zzz	PF01344.26	1
zzz	PF07646.16	1
zzz	PF13415.7	1
zzz	PF13418.7	1
zzz	PF13854.7	1
zzz	PF13964.7	1
zzz	PF15796.6	1
zzz	PF02422.17	1
zzz	PF16208.6	1
zzz	PF16210.6	1
zzz	PF09775.10	1
zzz	PF01500.18	1
zzz	PF13885.7	1
zzz	PF04579.13	1
zzz	PF00109.27	1
zzz	PF13723.7	1
zzz	PF02801.23	1
zzz	PF11740.9	1
zzz	PF18790.2	1
zzz	PF10685.10	1
zzz	PF08872.11	1
zzz	PF11834.9	1
zzz	PF00013.30	1
zzz	PF17905.2	1
zzz	PF07650.18	1
zzz	PF13083.7	1
zzz	PF13184.7	1
zzz	PF15985.6	1
zzz	PF17214.4	1
zzz	PF17903.2	1
zzz	PF17904.2	1
zzz	PF14714.7	1
zzz	PF08065.13	1
zzz	PF15369.7	1
zzz	PF13879.7	1
zzz	PF03882.15	1
zzz	PF02524.15	1
zzz	PF12423.9	1
zzz	PF04383.14	1
zzz	PF10357.10	1
zzz	PF14531.7	1
zzz	PF18762.2	1
zzz	PF03618.15	1
zzz	PF16767.6	1
zzz	PF16474.6	1
zzz	PF18124.2	1
zzz	PF00225.24	1
zzz	PF16183.6	1
zzz	PF08568.11	1
zzz	PF08260.12	1
zzz	PF15033.7	1
zzz	PF07765.13	1
zzz	PF15152.7	1
zzz	PF02172.17	1
zzz	PF16987.6	1
zzz	PF15204.7	1
zzz	PF17383.3	1
zzz	PF17394.3	1
zzz	PF10205.10	1
zzz	PF03037.17	1
zzz	PF18131.2	1
zzz	PF18210.2	1
zzz	PF03790.14	1
zzz	PF03791.14	1
zzz	PF07827.12	1
zzz	PF12075.9	1
zzz	PF16509.6	1
zzz	PF08535.11	1
zzz	PF06613.12	1
zzz	PF00467.30	1
zzz	PF09044.11	1
zzz	PF18176.2	1
zzz	PF08659.11	1
zzz	PF01352.28	1
zzz	PF14722.7	1
zzz	PF15287.7	1
zzz	PF17056.6	1
zzz	PF17097.6	1
zzz	PF05390.12	1
zzz	PF05178.13	1
zzz	PF12936.8	1
zzz	PF00051.19	1
zzz	PF11759.9	1
zzz	PF15034.7	1
zzz	PF15200.7	1
zzz	PF11049.9	1
zzz	PF07188.12	1
zzz	PF08433.11	1
zzz	PF13619.7	1
zzz	PF02735.17	1
zzz	PF00014.24	1
zzz	PF00197.19	1
zzz	PF03730.15	1
zzz	PF03731.16	1
zzz	PF08785.12	1
zzz	PF03521.15	1
zzz	PF10241.10	1
zzz	PF07941.12	1
zzz	PF13434.7	1
zzz	PF02705.17	1
zzz	PF05849.12	1
zzz	PF02442.18	1
zzz	PF02828.17	1
zzz	PF09058.11	1
zzz	PF09045.11	1
zzz	PF09060.11	1
zzz	PF09784.10	1
zzz	PF05047.17	1
zzz	PF05805.13	1
zzz	PF02448.16	1
zzz	PF05383.18	1
zzz	PF09220.11	1
zzz	PF07578.12	1
zzz	PF02502.19	1
zzz	PF00356.22	1
zzz	PF09330.12	1
zzz	PF00753.28	1
zzz	PF12706.8	1
zzz	PF13483.7	1
zzz	PF13691.7	1
zzz	PF14597.7	1
zzz	PF16661.6	1
zzz	PF02652.15	1
zzz	PF04369.14	1
zzz	PF09683.11	1
zzz	PF10282.10	1
zzz	PF09508.11	1
zzz	PF01306.20	1
zzz	PF06543.13	1
zzz	PF09271.12	1
